,C/A,UNIT,SCP,DATE,TIME,DESC,ENTRIES,EXITS,Entries_hourly,Exits_hourly,Time_Formatted
4932,A034,R170,03-06-02,05-26-11,01:00:00,REGULAR,2685675,3837884,428.0,166.0,1
4933,A034,R170,03-06-02,05-26-11,05:00:00,REGULAR,2685723,3837913,48.0,29.0,5
4934,A034,R170,03-06-02,05-26-11,09:00:00,REGULAR,2685805,3838796,82.0,883.0,9
4935,A034,R170,03-06-02,05-26-11,13:00:00,REGULAR,2686099,3839758,294.0,962.0,13
4936,A034,R170,03-06-02,05-26-11,17:00:00,REGULAR,2686775,3840494,676.0,736.0,17
4937,A034,R170,03-06-02,05-26-11,21:00:00,REGULAR,2687757,3841079,982.0,585.0,21
4938,A034,R170,03-06-02,05-27-11,01:00:00,REGULAR,2688132,3841284,375.0,205.0,1
4939,A034,R170,03-06-02,05-27-11,05:00:00,REGULAR,2688174,3841322,42.0,38.0,5
4940,A034,R170,03-06-02,05-27-11,09:00:00,REGULAR,2688240,3842150,66.0,828.0,9
4941,A034,R170,03-06-02,05-27-11,13:00:00,REGULAR,2688575,3843094,335.0,944.0,13
4942,A034,R170,03-06-02,05-27-11,17:00:00,REGULAR,2689602,3843862,1027.0,768.0,17
4943,A034,R170,03-06-02,05-27-11,21:00:00,REGULAR,2690372,3844482,770.0,620.0,21
4944,A035,R170,00-00-00,05-21-11,01:00:00,REGULAR,133790,393577,-2556582.0,-3450905.0,1
4945,A035,R170,00-00-00,05-21-11,05:00:00,REGULAR,133791,393582,1.0,5.0,5
4946,A035,R170,00-00-00,05-21-11,09:00:00,REGULAR,133796,393607,5.0,25.0,9
4947,A035,R170,00-00-00,05-21-11,13:00:00,REGULAR,133827,393713,31.0,106.0,13
4948,A035,R170,00-00-00,05-21-11,17:00:00,REGULAR,133915,394015,88.0,302.0,17
4949,A035,R170,00-00-00,05-21-11,21:00:00,REGULAR,133961,394269,46.0,254.0,21
4950,A035,R170,00-00-00,05-22-11,01:00:00,REGULAR,133992,394356,31.0,87.0,1
4951,A035,R170,00-00-00,05-22-11,05:00:00,REGULAR,133996,394360,4.0,4.0,5
4952,A035,R170,00-00-00,05-22-11,17:00:00,REGULAR,134058,394605,62.0,245.0,17
4953,A035,R170,00-00-00,05-22-11,21:00:00,REGULAR,134102,394705,44.0,100.0,21
4954,A035,R170,00-00-00,05-23-11,01:00:00,REGULAR,134116,394724,14.0,19.0,1
4955,A035,R170,00-00-00,05-23-11,05:00:00,REGULAR,134116,394726,0.0,2.0,5
4956,A035,R170,00-00-00,05-23-11,09:00:00,REGULAR,134153,394940,37.0,214.0,9
4957,A035,R170,00-00-00,05-23-11,13:00:00,REGULAR,134238,395179,85.0,239.0,13
4958,A035,R170,00-00-00,05-23-11,17:00:00,REGULAR,134411,395479,173.0,300.0,17
4959,A035,R170,00-00-00,05-23-11,21:00:00,REGULAR,134567,395931,156.0,452.0,21
4960,A035,R170,00-00-00,05-24-11,01:00:00,REGULAR,134612,395965,45.0,34.0,1
4961,A035,R170,00-00-00,05-24-11,05:00:00,REGULAR,134612,395966,0.0,1.0,5
4962,A035,R170,00-00-00,05-24-11,09:00:00,REGULAR,134652,396181,40.0,215.0,9
4963,A035,R170,00-00-00,05-24-11,13:00:00,REGULAR,134727,396439,75.0,258.0,13
4964,A035,R170,00-00-00,05-24-11,17:00:00,REGULAR,134875,396798,148.0,359.0,17
4965,A035,R170,00-00-00,05-24-11,21:00:00,REGULAR,135014,397219,139.0,421.0,21
4966,A035,R170,00-00-00,05-25-11,01:00:00,REGULAR,135064,397256,50.0,37.0,1
4967,A035,R170,00-00-00,05-25-11,05:00:00,REGULAR,135066,397257,2.0,1.0,5
4968,A035,R170,00-00-00,05-25-11,09:00:00,REGULAR,135109,397486,43.0,229.0,9
4969,A035,R170,00-00-00,05-25-11,13:00:00,REGULAR,135193,397790,84.0,304.0,13
4970,A035,R170,00-00-00,05-25-11,17:00:00,REGULAR,135386,398176,193.0,386.0,17
4971,A035,R170,00-00-00,05-25-11,21:00:00,REGULAR,135553,398579,167.0,403.0,21
4972,A035,R170,00-00-00,05-26-11,01:00:00,REGULAR,135602,398621,49.0,42.0,1
4973,A035,R170,00-00-00,05-26-11,05:00:00,REGULAR,135604,398621,2.0,0.0,5
4974,A035,R170,00-00-00,05-26-11,09:00:00,REGULAR,135654,398816,50.0,195.0,9
4975,A035,R170,00-00-00,05-26-11,13:00:00,REGULAR,135746,399096,92.0,280.0,13
4976,A035,R170,00-00-00,05-26-11,17:00:00,REGULAR,135971,399518,225.0,422.0,17
4977,A035,R170,00-00-00,05-26-11,21:00:00,REGULAR,136105,399883,134.0,365.0,21
4978,A035,R170,00-00-00,05-27-11,01:00:00,REGULAR,136156,399925,51.0,42.0,1
4979,A035,R170,00-00-00,05-27-11,05:00:00,REGULAR,136157,399925,1.0,0.0,5
4980,A035,R170,00-00-00,05-27-11,09:00:00,REGULAR,136192,400093,35.0,168.0,9
4981,A035,R170,00-00-00,05-27-11,13:00:00,REGULAR,136263,400318,71.0,225.0,13
4982,A035,R170,00-00-00,05-27-11,17:00:00,REGULAR,136439,400760,176.0,442.0,17
4983,A035,R170,00-00-00,05-27-11,21:00:00,REGULAR,136531,400964,92.0,204.0,21
4984,A035,R170,00-00-01,05-21-11,01:00:00,REGULAR,319621,1116481,183090.0,715517.0,1
4985,A035,R170,00-00-01,05-21-11,05:00:00,REGULAR,319640,1116511,19.0,30.0,5
4986,A035,R170,00-00-01,05-21-11,09:00:00,REGULAR,319651,1116642,11.0,131.0,9
4987,A035,R170,00-00-01,05-21-11,13:00:00,REGULAR,319706,1117170,55.0,528.0,13
4988,A035,R170,00-00-01,05-21-11,17:00:00,REGULAR,319830,1118103,124.0,933.0,17
4989,A035,R170,00-00-01,05-21-11,21:00:00,REGULAR,319931,1118882,101.0,779.0,21
4990,A035,R170,00-00-01,05-22-11,01:00:00,REGULAR,320018,1119192,87.0,310.0,1
4991,A035,R170,00-00-01,05-22-11,05:00:00,REGULAR,320038,1119212,20.0,20.0,5
4992,A035,R170,00-00-01,05-22-11,17:00:00,REGULAR,320167,1120229,129.0,1017.0,17
4993,A035,R170,00-00-01,05-22-11,21:00:00,REGULAR,320250,1120685,83.0,456.0,21
4994,A035,R170,00-00-01,05-23-11,01:00:00,REGULAR,320286,1120766,36.0,81.0,1
4995,A035,R170,00-00-01,05-23-11,05:00:00,REGULAR,320292,1120774,6.0,8.0,5
4996,A035,R170,00-00-01,05-23-11,09:00:00,REGULAR,320348,1121417,56.0,643.0,9
4997,A035,R170,00-00-01,05-23-11,13:00:00,REGULAR,320495,1122294,147.0,877.0,13
4998,A035,R170,00-00-01,05-23-11,17:00:00,REGULAR,320778,1123162,283.0,868.0,17
4999,A035,R170,00-00-01,05-23-11,21:00:00,REGULAR,321085,1124224,307.0,1062.0,21
5000,A035,R170,00-00-01,05-24-11,01:00:00,REGULAR,321181,1124354,96.0,130.0,1
5001,A035,R170,00-00-01,05-24-11,05:00:00,REGULAR,321185,1124363,4.0,9.0,5
5002,A035,R170,00-00-01,05-24-11,09:00:00,REGULAR,321242,1125002,57.0,639.0,9
5003,A035,R170,00-00-01,05-24-11,13:00:00,REGULAR,321349,1125913,107.0,911.0,13
5004,A035,R170,00-00-01,05-24-11,17:00:00,REGULAR,321647,1126866,298.0,953.0,17
5005,A035,R170,00-00-01,05-24-11,21:00:00,REGULAR,321946,1128008,299.0,1142.0,21
5006,A035,R170,00-00-01,05-25-11,01:00:00,REGULAR,322054,1128161,108.0,153.0,1
5007,A035,R170,00-00-01,05-25-11,05:00:00,REGULAR,322061,1128166,7.0,5.0,5
5008,A035,R170,00-00-01,05-25-11,09:00:00,REGULAR,322109,1128893,48.0,727.0,9
5009,A035,R170,00-00-01,05-25-11,13:00:00,REGULAR,322262,1129767,153.0,874.0,13
5010,A035,R170,00-00-01,05-25-11,17:00:00,REGULAR,322618,1130743,356.0,976.0,17
5011,A035,R170,00-00-01,05-25-11,21:00:00,REGULAR,322963,1131859,345.0,1116.0,21
5012,A035,R170,00-00-01,05-26-11,01:00:00,REGULAR,323103,1131998,140.0,139.0,1
5013,A035,R170,00-00-01,05-26-11,05:00:00,REGULAR,323115,1132003,12.0,5.0,5
5014,A035,R170,00-00-01,05-26-11,09:00:00,REGULAR,323171,1132607,56.0,604.0,9
5015,A035,R170,00-00-01,05-26-11,13:00:00,REGULAR,323343,1133579,172.0,972.0,13
5016,A035,R170,00-00-01,05-26-11,17:00:00,REGULAR,323706,1134523,363.0,944.0,17
5017,A035,R170,00-00-01,05-26-11,21:00:00,REGULAR,323976,1135613,270.0,1090.0,21
5018,A035,R170,00-00-01,05-27-11,01:00:00,REGULAR,324111,1135775,135.0,162.0,1
5019,A035,R170,00-00-01,05-27-11,05:00:00,REGULAR,324123,1135778,12.0,3.0,5
5020,A035,R170,00-00-01,05-27-11,09:00:00,REGULAR,324170,1136302,47.0,524.0,9
5021,A035,R170,00-00-01,05-27-11,13:00:00,REGULAR,324316,1137137,146.0,835.0,13
5022,A035,R170,00-00-01,05-27-11,17:00:00,REGULAR,324678,1138219,362.0,1082.0,17
5023,A035,R170,00-00-01,05-27-11,21:00:00,REGULAR,324846,1138944,168.0,725.0,21
5024,A035,R170,00-00-02,05-21-11,01:00:00,REGULAR,3703193,7930499,3378347.0,6791555.0,1
5025,A035,R170,00-00-02,05-21-11,05:00:00,REGULAR,3703233,7930550,40.0,51.0,5
5026,A035,R170,00-00-02,05-21-11,09:00:00,REGULAR,3703253,7930824,20.0,274.0,9
5027,A035,R170,00-00-02,05-21-11,13:00:00,REGULAR,3703340,7931740,87.0,916.0,13
5028,A035,R170,00-00-02,05-21-11,17:00:00,REGULAR,3703591,7933018,251.0,1278.0,17
5029,A035,R170,00-00-02,05-21-11,21:00:00,REGULAR,3703845,7933944,254.0,926.0,21
5030,A035,R170,00-00-02,05-22-11,01:00:00,REGULAR,3703999,7934413,154.0,469.0,1
5031,A035,R170,00-00-02,05-22-11,05:00:00,REGULAR,3704037,7934466,38.0,53.0,5
5032,A035,R170,00-00-02,05-22-11,09:00:00,REGULAR,3704052,7934631,15.0,165.0,9
5033,A035,R170,00-00-02,05-22-11,21:00:00,REGULAR,3704443,7936808,391.0,2177.0,21
5034,A035,R170,00-00-02,05-23-11,01:00:00,REGULAR,3704530,7936981,87.0,173.0,1
5035,A035,R170,00-00-02,05-23-11,05:00:00,REGULAR,3704538,7937000,8.0,19.0,5
5036,A035,R170,00-00-02,05-23-11,09:00:00,REGULAR,3704657,7938009,119.0,1009.0,9
5037,A035,R170,00-00-02,05-23-11,13:00:00,REGULAR,3704880,7939316,223.0,1307.0,13
5038,A035,R170,00-00-02,05-23-11,17:00:00,REGULAR,3705463,7940252,583.0,936.0,17
5039,A035,R170,00-00-02,05-23-11,21:00:00,REGULAR,3706140,7941194,677.0,942.0,21
5040,A035,R170,00-00-02,05-24-11,01:00:00,REGULAR,3706333,7941368,193.0,174.0,1
5041,A035,R170,00-00-02,05-24-11,05:00:00,REGULAR,3706343,7941383,10.0,15.0,5
5042,A035,R170,00-00-02,05-24-11,09:00:00,REGULAR,3706436,7942528,93.0,1145.0,9
5043,A035,R170,00-00-02,05-24-11,13:00:00,REGULAR,3706675,7943821,239.0,1293.0,13
5044,A035,R170,00-00-02,05-24-11,17:00:00,REGULAR,3707335,7944690,660.0,869.0,17
5045,A035,R170,00-00-02,05-24-11,21:00:00,REGULAR,3708027,7945679,692.0,989.0,21
5046,A035,R170,00-00-02,05-25-11,01:00:00,REGULAR,3708253,7945866,226.0,187.0,1
5047,A035,R170,00-00-02,05-25-11,05:00:00,REGULAR,3708263,7945884,10.0,18.0,5
5048,A035,R170,00-00-02,05-25-11,09:00:00,REGULAR,3708390,7947008,127.0,1124.0,9
5049,A035,R170,00-00-02,05-25-11,13:00:00,REGULAR,3708643,7948287,253.0,1279.0,13
5050,A035,R170,00-00-02,05-25-11,17:00:00,REGULAR,3709314,7949384,671.0,1097.0,17
5051,A035,R170,00-00-02,05-25-11,21:00:00,REGULAR,3709978,7950499,664.0,1115.0,21
5052,A035,R170,00-00-02,05-26-11,01:00:00,REGULAR,3710211,7950676,233.0,177.0,1
5053,A035,R170,00-00-02,05-26-11,05:00:00,REGULAR,3710225,7950692,14.0,16.0,5
5054,A035,R170,00-00-02,05-26-11,09:00:00,REGULAR,3710328,7951802,103.0,1110.0,9
5055,A035,R170,00-00-02,05-26-11,13:00:00,REGULAR,3710624,7953043,296.0,1241.0,13
5056,A035,R170,00-00-02,05-26-11,17:00:00,REGULAR,3711357,7953893,733.0,850.0,17
5057,A035,R170,00-00-02,05-26-11,21:00:00,REGULAR,3711921,7954991,564.0,1098.0,21
5058,A035,R170,00-00-02,05-27-11,01:00:00,REGULAR,3712162,7955162,241.0,171.0,1
5059,A035,R170,00-00-02,05-27-11,05:00:00,REGULAR,3712189,7955177,27.0,15.0,5
5060,A035,R170,00-00-02,05-27-11,09:00:00,REGULAR,3712273,7956106,84.0,929.0,9
5061,A035,R170,00-00-02,05-27-11,13:00:00,REGULAR,3712541,7957215,268.0,1109.0,13
5062,A035,R170,00-00-02,05-27-11,17:00:00,REGULAR,3713203,7958214,662.0,999.0,17
5063,A035,R170,00-00-02,05-27-11,21:00:00,REGULAR,3713607,7958968,404.0,754.0,21
5064,A035,R170,00-00-03,05-21-11,01:00:00,REGULAR,796663,606263,-2916944.0,-7352705.0,1
5065,A035,R170,00-00-03,05-21-11,05:00:00,REGULAR,796726,606315,63.0,52.0,5
5066,A035,R170,00-00-03,05-21-11,09:00:00,REGULAR,796782,606586,56.0,271.0,9
5067,A035,R170,00-00-03,05-21-11,13:00:00,REGULAR,797047,607355,265.0,769.0,13
5068,A035,R170,00-00-03,05-21-11,17:00:00,REGULAR,797569,608245,522.0,890.0,17
5069,A035,R170,00-00-03,05-21-11,21:00:00,REGULAR,797980,608967,411.0,722.0,21
5070,A035,R170,00-00-03,05-22-11,01:00:00,REGULAR,798261,609346,281.0,379.0,1
5071,A035,R170,00-00-03,05-22-11,05:00:00,REGULAR,798332,609388,71.0,42.0,5
5072,A035,R170,00-00-03,05-22-11,09:00:00,REGULAR,798372,609562,40.0,174.0,9
5073,A035,R170,00-00-03,05-22-11,21:00:00,REGULAR,799185,611405,813.0,1843.0,21
5074,A035,R170,00-00-03,05-23-11,01:00:00,REGULAR,799352,611555,167.0,150.0,1
5075,A035,R170,00-00-03,05-23-11,05:00:00,REGULAR,799377,611578,25.0,23.0,5
5076,A035,R170,00-00-03,05-23-11,09:00:00,REGULAR,799719,612381,342.0,803.0,9
5077,A035,R170,00-00-03,05-23-11,13:00:00,REGULAR,800212,613260,493.0,879.0,13
5078,A035,R170,00-00-03,05-23-11,17:00:00,REGULAR,801189,613712,977.0,452.0,17
5079,A035,R170,00-00-03,05-23-11,21:00:00,REGULAR,802325,614063,1136.0,351.0,21
5080,A035,R170,00-00-03,05-24-11,01:00:00,REGULAR,802645,614189,320.0,126.0,1
5081,A035,R170,00-00-03,05-24-11,05:00:00,REGULAR,802665,614198,20.0,9.0,5
5082,A035,R170,00-00-03,05-24-11,09:00:00,REGULAR,803020,615018,355.0,820.0,9
5083,A035,R170,00-00-03,05-24-11,13:00:00,REGULAR,803597,615906,577.0,888.0,13
5084,A035,R170,00-00-03,05-24-11,17:00:00,REGULAR,804742,616289,1145.0,383.0,17
5085,A035,R170,00-00-03,05-24-11,21:00:00,REGULAR,805949,616630,1207.0,341.0,21
5086,A035,R170,00-00-03,05-25-11,01:00:00,REGULAR,806338,616750,389.0,120.0,1
5087,A035,R170,00-00-03,05-25-11,05:00:00,REGULAR,806366,616771,28.0,21.0,5
5088,A035,R170,00-00-03,05-25-11,09:00:00,REGULAR,806728,617567,362.0,796.0,9
5089,A035,R170,00-00-03,05-25-11,13:00:00,REGULAR,807299,618467,571.0,900.0,13
5090,A035,R170,00-00-03,05-25-11,17:00:00,REGULAR,808565,618858,1266.0,391.0,17
5091,A035,R170,00-00-03,05-25-11,21:00:00,REGULAR,809719,619390,1154.0,532.0,21
5092,A035,R170,00-00-03,05-26-11,01:00:00,REGULAR,810144,619496,425.0,106.0,1
5093,A035,R170,00-00-03,05-26-11,05:00:00,REGULAR,810164,619519,20.0,23.0,5
5094,A035,R170,00-00-03,05-26-11,09:00:00,REGULAR,810530,620350,366.0,831.0,9
5095,A035,R170,00-00-03,05-26-11,13:00:00,REGULAR,811187,621204,657.0,854.0,13
5096,A035,R170,00-00-03,05-26-11,17:00:00,REGULAR,812422,621621,1235.0,417.0,17
5097,A035,R170,00-00-03,05-26-11,21:00:00,REGULAR,813503,622066,1081.0,445.0,21
5098,A035,R170,00-00-03,05-27-11,01:00:00,REGULAR,813922,622174,419.0,108.0,1
5099,A035,R170,00-00-03,05-27-11,05:00:00,REGULAR,813951,622193,29.0,19.0,5
5100,A035,R170,00-00-03,05-27-11,09:00:00,REGULAR,814280,622908,329.0,715.0,9
5101,A035,R170,00-00-03,05-27-11,13:00:00,REGULAR,814823,623731,543.0,823.0,13
5102,A035,R170,00-00-03,05-27-11,17:00:00,REGULAR,815968,624211,1145.0,480.0,17
5103,A035,R170,00-00-03,05-27-11,21:00:00,REGULAR,816722,624646,754.0,435.0,21
5104,A035,R170,00-00-04,05-21-11,01:00:00,REGULAR,317707,57278,-499015.0,-567368.0,1
5105,A035,R170,00-00-04,05-21-11,05:00:00,REGULAR,317810,57303,103.0,25.0,5
5106,A035,R170,00-00-04,05-21-11,09:00:00,REGULAR,317940,57479,130.0,176.0,9
5107,A035,R170,00-00-04,05-21-11,13:00:00,REGULAR,318452,57847,512.0,368.0,13
5108,A035,R170,00-00-04,05-21-11,17:00:00,REGULAR,319321,58217,869.0,370.0,17
5109,A035,R170,00-00-04,05-21-11,21:00:00,REGULAR,320117,58489,796.0,272.0,21
5110,A035,R170,00-00-04,05-22-11,01:00:00,REGULAR,320581,58682,464.0,193.0,1
5111,A035,R170,00-00-04,05-22-11,05:00:00,REGULAR,320678,58717,97.0,35.0,5
5112,A035,R170,00-00-04,05-22-11,09:00:00,REGULAR,320786,58848,108.0,131.0,9
5113,A035,R170,00-00-04,05-22-11,21:00:00,REGULAR,322388,59656,1602.0,808.0,21
5114,A035,R170,00-00-04,05-23-11,01:00:00,REGULAR,322653,59710,265.0,54.0,1
5115,A035,R170,00-00-04,05-23-11,05:00:00,REGULAR,322686,59719,33.0,9.0,5
5116,A035,R170,00-00-04,05-23-11,09:00:00,REGULAR,323514,59999,828.0,280.0,9
5117,A035,R170,00-00-04,05-23-11,13:00:00,REGULAR,324584,60233,1070.0,234.0,13
5118,A035,R170,00-00-04,05-23-11,17:00:00,REGULAR,326046,60364,1462.0,131.0,17
5119,A035,R170,00-00-04,05-23-11,21:00:00,REGULAR,327624,60424,1578.0,60.0,21
5120,A035,R170,00-00-04,05-24-11,01:00:00,REGULAR,328120,60484,496.0,60.0,1
5121,A035,R170,00-00-04,05-24-11,05:00:00,REGULAR,328157,60496,37.0,12.0,5
5122,A035,R170,00-00-04,05-24-11,09:00:00,REGULAR,329042,60749,885.0,253.0,9
5123,A035,R170,00-00-04,05-24-11,13:00:00,REGULAR,330108,60993,1066.0,244.0,13
5124,A035,R170,00-00-04,05-24-11,17:00:00,REGULAR,331514,61105,1406.0,112.0,17
5125,A035,R170,00-00-04,05-24-11,21:00:00,REGULAR,333137,61194,1623.0,89.0,21
5126,A035,R170,00-00-04,05-25-11,01:00:00,REGULAR,333706,61257,569.0,63.0,1
5127,A035,R170,00-00-04,05-25-11,05:00:00,REGULAR,333746,61268,40.0,11.0,5
5128,A035,R170,00-00-04,05-25-11,09:00:00,REGULAR,334617,61492,871.0,224.0,9
5129,A035,R170,00-00-04,05-25-11,13:00:00,REGULAR,335655,61767,1038.0,275.0,13
5130,A035,R170,00-00-04,05-25-11,17:00:00,REGULAR,336990,61848,1335.0,81.0,17
5131,A035,R170,00-00-04,05-25-11,21:00:00,REGULAR,338496,61985,1506.0,137.0,21
5132,A035,R170,00-00-04,05-26-11,01:00:00,REGULAR,339079,62039,583.0,54.0,1
5133,A035,R170,00-00-04,05-26-11,05:00:00,REGULAR,339119,62058,40.0,19.0,5
5134,A035,R170,00-00-04,05-26-11,09:00:00,REGULAR,339929,62279,810.0,221.0,9
5135,A035,R170,00-00-04,05-26-11,13:00:00,REGULAR,340685,62543,756.0,264.0,13
5136,A035,R170,00-00-04,05-26-11,17:00:00,REGULAR,341969,62644,1284.0,101.0,17
5137,A035,R170,00-00-04,05-26-11,21:00:00,REGULAR,343533,62763,1564.0,119.0,21
5138,A035,R170,00-00-04,05-27-11,01:00:00,REGULAR,344114,62804,581.0,41.0,1
5139,A035,R170,00-00-04,05-27-11,05:00:00,REGULAR,344166,62823,52.0,19.0,5
5140,A035,R170,00-00-04,05-27-11,09:00:00,REGULAR,344810,63061,644.0,238.0,9
5141,A035,R170,00-00-04,05-27-11,13:00:00,REGULAR,345736,63327,926.0,266.0,13
5142,A035,R170,00-00-04,05-27-11,17:00:00,REGULAR,347159,63455,1423.0,128.0,17
5143,A035,R170,00-00-04,05-27-11,21:00:00,REGULAR,348244,63580,1085.0,125.0,21
5144,A037,R170,05-00-00,05-21-11,01:00:00,REGULAR,6167130,4732888,5818886.0,4669308.0,1
5145,A037,R170,05-00-00,05-21-11,05:00:00,REGULAR,6167342,4732947,212.0,59.0,5
5146,A037,R170,05-00-00,05-21-11,09:00:00,REGULAR,6167401,4733117,59.0,170.0,9
5147,A037,R170,05-00-00,05-21-11,13:00:00,REGULAR,6167828,4734070,427.0,953.0,13
5148,A037,R170,05-00-00,05-21-11,17:00:00,REGULAR,6169070,4734936,1242.0,866.0,17
5149,A037,R170,05-00-00,05-21-11,21:00:00,REGULAR,6170707,4735598,1637.0,662.0,21
5150,A037,R170,05-00-00,05-22-11,01:00:00,REGULAR,6171584,4735881,877.0,283.0,1
5151,A037,R170,05-00-00,05-22-11,05:00:00,REGULAR,6171795,4735964,211.0,83.0,5
5152,A037,R170,05-00-00,05-22-11,09:00:00,REGULAR,6171840,4736077,45.0,113.0,9
5153,A037,R170,05-00-00,05-22-11,13:00:00,REGULAR,6172101,4736652,261.0,575.0,13
5154,A037,R170,05-00-00,05-22-11,17:00:00,REGULAR,6172983,4737571,882.0,919.0,17
5155,A037,R170,05-00-00,05-22-11,21:00:00,REGULAR,6174209,4738212,1226.0,641.0,21
5156,A037,R170,05-00-00,05-23-11,01:00:00,REGULAR,6174774,4738352,565.0,140.0,1
5157,A037,R170,05-00-00,05-23-11,05:00:00,REGULAR,6174803,4738381,29.0,29.0,5
5158,A037,R170,05-00-00,05-23-11,07:40:57,REGULAR,6174843,4738581,40.0,200.0,7
5159,A037,R170,05-00-00,05-23-11,09:00:00,REGULAR,6174923,4739040,80.0,459.0,9
5160,A037,R170,05-00-00,05-23-11,13:00:00,REGULAR,6175393,4740235,470.0,1195.0,13
5161,A037,R170,05-00-00,05-23-11,17:00:00,REGULAR,6176558,4741167,1165.0,932.0,17
5162,A037,R170,05-00-00,05-23-11,21:00:00,REGULAR,6178452,4741779,1894.0,612.0,21
5163,A037,R170,05-00-00,05-24-11,01:00:00,REGULAR,6179213,4741907,761.0,128.0,1
5164,A037,R170,05-00-00,05-24-11,05:00:00,REGULAR,6179274,4741937,61.0,30.0,5
5165,A037,R170,05-00-00,05-24-11,09:00:00,REGULAR,6179397,4742622,123.0,685.0,9
5166,A037,R170,05-00-00,05-24-11,13:00:00,REGULAR,6179851,4743748,454.0,1126.0,13
5167,A037,R170,05-00-00,05-24-11,17:00:00,REGULAR,6181017,4744629,1166.0,881.0,17
5168,A037,R170,05-00-00,05-24-11,21:00:00,REGULAR,6182812,4745310,1795.0,681.0,21
5169,A037,R170,05-00-00,05-25-11,01:00:00,REGULAR,6183454,4745453,642.0,143.0,1
5170,A037,R170,05-00-00,05-25-11,05:00:00,REGULAR,6183535,4745484,81.0,31.0,5
5171,A037,R170,05-00-00,05-25-11,09:00:00,REGULAR,6183645,4746174,110.0,690.0,9
5172,A037,R170,05-00-00,05-25-11,13:00:00,REGULAR,6184145,4747284,500.0,1110.0,13
5173,A037,R170,05-00-00,05-25-11,17:00:00,REGULAR,6185330,4748254,1185.0,970.0,17
5174,A037,R170,05-00-00,05-25-11,21:00:00,REGULAR,6187381,4748866,2051.0,612.0,21
5175,A037,R170,05-00-00,05-26-11,01:00:00,REGULAR,6188205,4749050,824.0,184.0,1
5176,A037,R170,05-00-00,05-26-11,05:00:00,REGULAR,6188265,4749097,60.0,47.0,5
5177,A037,R170,05-00-00,05-26-11,09:00:00,REGULAR,6188377,4749751,112.0,654.0,9
5178,A037,R170,05-00-00,05-26-11,13:00:00,REGULAR,6188819,4750975,442.0,1224.0,13
5179,A037,R170,05-00-00,05-26-11,17:00:00,REGULAR,6190031,4751912,1212.0,937.0,17
5180,A037,R170,05-00-00,05-26-11,21:00:00,REGULAR,6191895,4752606,1864.0,694.0,21
5181,A037,R170,05-00-00,05-27-11,01:00:00,REGULAR,6192761,4752776,866.0,170.0,1
5182,A037,R170,05-00-00,05-27-11,05:00:00,REGULAR,6192848,4752803,87.0,27.0,5
5183,A037,R170,05-00-00,05-27-11,09:00:00,REGULAR,6192948,4753449,100.0,646.0,9
5184,A037,R170,05-00-00,05-27-11,13:00:00,REGULAR,6193435,4754526,487.0,1077.0,13
5185,A037,R170,05-00-00,05-27-11,17:00:00,REGULAR,6195000,4755392,1565.0,866.0,17
5186,A037,R170,05-00-00,05-27-11,21:00:00,REGULAR,6196731,4755953,1731.0,561.0,21
5187,A037,R170,05-00-01,05-21-11,01:00:00,REGULAR,1667725,932705,-4529006.0,-3823248.0,1
5188,A037,R170,05-00-01,05-21-11,05:00:00,REGULAR,1667891,932762,166.0,57.0,5
5189,A037,R170,05-00-01,05-21-11,09:00:00,REGULAR,1667945,932933,54.0,171.0,9
5190,A037,R170,05-00-01,05-21-11,13:00:00,REGULAR,1668344,933404,399.0,471.0,13
5191,A037,R170,05-00-01,05-21-11,17:00:00,REGULAR,1669488,934109,1144.0,705.0,17
5192,A037,R170,05-00-01,05-21-11,21:00:00,REGULAR,1670934,934595,1446.0,486.0,21
5193,A037,R170,05-00-01,05-22-11,01:00:00,REGULAR,1671787,934829,853.0,234.0,1
5194,A037,R170,05-00-01,05-22-11,05:00:00,REGULAR,1671975,934904,188.0,75.0,5
5195,A037,R170,05-00-01,05-22-11,09:00:00,REGULAR,1672012,935008,37.0,104.0,9
5196,A037,R170,05-00-01,05-22-11,13:00:00,REGULAR,1672250,935458,238.0,450.0,13
5197,A037,R170,05-00-01,05-22-11,17:00:00,REGULAR,1673142,936062,892.0,604.0,17
5198,A037,R170,05-00-01,05-22-11,21:00:00,REGULAR,1674346,936449,1204.0,387.0,21
5199,A037,R170,05-00-01,05-23-11,01:00:00,REGULAR,1674916,936539,570.0,90.0,1
5200,A037,R170,05-00-01,05-23-11,05:00:00,REGULAR,1674951,936563,35.0,24.0,5
5201,A037,R170,05-00-01,05-23-11,07:40:57,REGULAR,1674981,936713,30.0,150.0,7
5202,A037,R170,05-00-01,05-23-11,09:00:00,REGULAR,1675059,936980,78.0,267.0,9
5203,A037,R170,05-00-01,05-23-11,13:00:00,REGULAR,1675476,937725,417.0,745.0,13
5204,A037,R170,05-00-01,05-23-11,17:00:00,REGULAR,1676569,938271,1093.0,546.0,17
5205,A037,R170,05-00-01,05-23-11,21:00:00,REGULAR,1678304,938780,1735.0,509.0,21
5206,A037,R170,05-00-01,05-24-11,01:00:00,REGULAR,1678969,938910,665.0,130.0,1
5207,A037,R170,05-00-01,05-24-11,05:00:00,REGULAR,1679029,938941,60.0,31.0,5
5208,A037,R170,05-00-01,05-24-11,09:00:00,REGULAR,1679148,939406,119.0,465.0,9
